STATEFP,State,ZCTA,n_allschools,dsug_allschools,gr_allschools,avgtf_allschools,n_public,dsug_public,gr_public,avgtf_public,n_private,dsug_private,gr_private,avgtf_private,n_4yr,dsug_4yr,gr_4yr,avgtf_4yr,n_not4yr,dsug_not4yr,gr_not4yr,avgtf_not4yr,n_public4yr,dsug_public4yr,gr_public4yr,avgtf_public4yr
01,AL,35585,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35587,1,3133,0,5214,1,3133,0,5214,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,3133,0,5214,No Campuses within 45 minutes,,,
01,AL,35594,1,3133,0,5214,1,3133,0,5214,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,3133,0,5214,No Campuses within 45 minutes,,,
01,AL,35601,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35603,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35610,4,10147,3200,10088,2,9292,3125,10063,2,855,75,10361,4,10147,3200,10088,No Campuses within 45 minutes,,,,2,9292,3125,10063
01,AL,35611,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35613,11,30172,3961,9381,6,27032,3802,8538,5,3140,159,16635,6,20037,3961,11379,5,10135,0,5430,3,17333,3802,10557
01,AL,35614,11,30172,3961,9381,6,27032,3802,8538,5,3140,159,16635,6,20037,3961,11379,5,10135,0,5430,3,17333,3802,10557
01,AL,35615,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35616,4,9216,2905,8787,2,8989,2854,8677,2,227,51,13157,2,6068,2905,10636,2,3148,0,5224,1,5972,2854,10620
01,AL,35618,6,17048,3176,7920,4,16713,3125,7768,2,335,51,15462,3,9388,3176,10079,3,7660,0,5273,2,9292,3125,10063
01,AL,35619,4,13407,271,6143,3,13168,271,5946,1,239,0,17000,1,3320,271,9060,3,10087,0,5183,1,3320,271,9060
01,AL,35620,11,30172,3961,9381,6,27032,3802,8538,5,3140,159,16635,6,20037,3961,11379,5,10135,0,5430,3,17333,3802,10557
01,AL,35621,3,10087,0,5183,2,9848,0,4896,1,239,0,17000,No Campuses within 45 minutes,,,,3,10087,0,5183,No Campuses within 45 minutes,,,
01,AL,35622,7,28147,2803,8473,5,26068,2703,7582,2,2079,100,19646,3,13656,2803,12043,4,14491,0,5109,2,11816,2703,10806
01,AL,35630,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35632,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35633,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35634,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35640,10,29340,2838,8400,6,26959,2703,7491,4,2381,135,18686,4,13761,2838,11987,6,15579,0,5230,2,11816,2703,10806
01,AL,35643,8,29957,5592,8470,6,29613,5557,8415,2,344,35,13255,4,17893,5592,10708,4,12064,0,5152,3,17788,5557,10743
01,AL,35645,4,12405,3176,8802,3,12309,3125,8780,1,96,51,11632,3,9388,3176,10079,1,3017,0,4831,2,9292,3125,10063
01,AL,35646,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35647,3,8483,295,7023,2,7724,271,6711,1,759,24,10200,2,4079,295,9272,1,4404,0,4940,1,3320,271,9060
01,AL,35648,5,13164,3200,8883,3,12309,3125,8780,2,855,75,10361,4,10147,3200,10088,1,3017,0,4831,2,9292,3125,10063
01,AL,35649,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35650,7,21452,3176,7308,5,21117,3125,7179,2,335,51,15462,3,9388,3176,10079,4,12064,0,5152,2,9292,3125,10063
01,AL,35651,4,13489,2905,7478,3,13393,2854,7448,1,96,51,11632,2,6068,2905,10636,2,7421,0,4896,1,5972,2854,10620
01,AL,35652,6,17568,3200,7895,4,16713,3125,7768,2,855,75,10361,4,10147,3200,10088,2,7421,0,4896,2,9292,3125,10063
01,AL,35653,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35654,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35660,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35661,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35670,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35671,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35672,5,16809,3176,7790,4,16713,3125,7768,1,96,51,11632,3,9388,3176,10079,2,7421,0,4896,2,9292,3125,10063
01,AL,35673,11,32430,3937,8938,7,30049,3802,8166,4,2381,135,18686,5,19278,3937,11426,6,13152,0,5292,3,17333,3802,10557
01,AL,35674,3,9085,2905,8708,2,8989,2854,8677,1,96,51,11632,2,6068,2905,10636,1,3017,0,4831,1,5972,2854,10620
01,AL,35677,4,9216,2905,8787,2,8989,2854,8677,2,227,51,13157,2,6068,2905,10636,2,3148,0,5224,1,5972,2854,10620
01,AL,35739,11,30172,3961,9381,6,27032,3802,8538,5,3140,159,16635,6,20037,3961,11379,5,10135,0,5430,3,17333,3802,10557
01,AL,35740,1,1743,159,49418,No Campuses within 45 minutes,,,,1,1743,159,49418,1,1743,159,49418,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
01,AL,35741,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35744,1,2123,0,4860,1,2123,0,4860,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2123,0,4860,No Campuses within 45 minutes,,,
01,AL,35745,2,6408,1099,9302,2,6408,1099,9302,No Campuses within 45 minutes,,,,1,5517,1099,10024,1,891,0,4830,1,5517,1099,10024
01,AL,35746,1,2123,0,4860,1,2123,0,4860,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2123,0,4860,No Campuses within 45 minutes,,,
01,AL,35747,9,23830,3566,8603,6,23398,3531,8539,3,432,35,12098,3,14118,3566,10866,6,9712,0,5315,2,14013,3531,10912
01,AL,35748,10,28216,3666,9056,6,25835,3531,8169,4,2381,135,18686,4,15958,3666,11918,6,12258,0,5331,2,14013,3531,10912
01,AL,35749,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35750,9,25009,3937,10138,5,22628,3802,9238,4,2381,135,18686,5,19278,3937,11426,4,5731,0,5806,3,17333,3802,10557
01,AL,35751,7,21450,3666,10228,4,19308,3531,9269,3,2142,135,18874,4,15958,3666,11918,3,5492,0,5319,2,14013,3531,10912
01,AL,35752,1,2123,0,4860,1,2123,0,4860,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2123,0,4860,No Campuses within 45 minutes,,,
01,AL,35754,9,26093,3666,9398,5,23712,3531,8465,4,2381,135,18686,4,15958,3666,11918,5,10135,0,5430,2,14013,3531,10912
01,AL,35755,3,4220,0,5310,2,4090,0,5093,1,130,0,12150,No Campuses within 45 minutes,,,,3,4220,0,5310,No Campuses within 45 minutes,,,
01,AL,35756,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35757,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35758,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35759,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35760,10,23942,3666,9830,5,21431,3531,8832,5,2511,135,18348,4,15958,3666,11918,6,7984,0,5658,2,14013,3531,10912
01,AL,35761,9,26093,3666,9398,5,23712,3531,8465,4,2381,135,18686,4,15958,3666,11918,5,10135,0,5430,2,14013,3531,10912
01,AL,35763,9,26093,3666,9398,5,23712,3531,8465,4,2381,135,18686,4,15958,3666,11918,5,10135,0,5430,2,14013,3531,10912
01,AL,35764,9,23812,3666,9817,5,21431,3531,8832,4,2381,135,18686,4,15958,3666,11918,5,7854,0,5550,2,14013,3531,10912
01,AL,35765,1,2123,0,4860,1,2123,0,4860,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2123,0,4860,No Campuses within 45 minutes,,,
01,AL,35766,4,15009,3566,10507,3,14904,3531,10548,1,105,35,4730,3,14118,3566,10866,1,891,0,4830,2,14013,3531,10912
01,AL,35768,8,23573,3666,9745,5,21431,3531,8832,3,2142,135,18874,4,15958,3666,11918,4,7615,0,5191,2,14013,3531,10912
01,AL,35769,9,23703,3666,9758,5,21431,3531,8832,4,2272,135,18489,4,15958,3666,11918,5,7745,0,5308,2,14013,3531,10912
01,AL,35771,2,2253,0,5281,1,2123,0,4860,1,130,0,12150,No Campuses within 45 minutes,,,,2,2253,0,5281,No Campuses within 45 minutes,,,
01,AL,35772,2,3866,159,24949,1,2123,0,4860,1,1743,159,49418,1,1743,159,49418,1,2123,0,4860,No Campuses within 45 minutes,,,
01,AL,35773,11,30172,3961,9381,6,27032,3802,8538,5,3140,159,16635,6,20037,3961,11379,5,10135,0,5430,3,17333,3802,10557
01,AL,35774,9,23812,3666,9817,5,21431,3531,8832,4,2381,135,18686,4,15958,3666,11918,5,7854,0,5550,2,14013,3531,10912
01,AL,35775,9,26093,3666,9398,5,23712,3531,8465,4,2381,135,18686,4,15958,3666,11918,5,10135,0,5430,2,14013,3531,10912
01,AL,35776,10,23942,3666,9830,5,21431,3531,8832,5,2511,135,18348,4,15958,3666,11918,6,7984,0,5658,2,14013,3531,10912
01,AL,35801,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35802,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35803,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35805,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35806,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35808,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35810,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35811,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35816,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35824,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35896,10,29413,3937,9359,6,27032,3802,8538,4,2381,135,18686,5,19278,3937,11426,5,10135,0,5430,3,17333,3802,10557
01,AL,35901,8,14300,1848,8366,7,14170,1848,8331,1,130,0,12150,1,7408,1848,11120,7,6892,0,5406,1,7408,1848,11120
01,AL,35903,8,14300,1848,8366,7,14170,1848,8331,1,130,0,12150,1,7408,1848,11120,7,6892,0,5406,1,7408,1848,11120
01,AL,35904,7,13341,1848,8590,6,13211,1848,8555,1,130,0,12150,1,7408,1848,11120,6,5933,0,5431,1,7408,1848,11120
01,AL,35905,7,14170,1848,8331,7,14170,1848,8331,No Campuses within 45 minutes,,,,1,7408,1848,11120,6,6762,0,5276,1,7408,1848,11120
01,AL,35906,7,13341,1848,8590,6,13211,1848,8555,1,130,0,12150,1,7408,1848,11120,6,5933,0,5431,1,7408,1848,11120
01,AL,35907,6,13211,1848,8555,6,13211,1848,8555,No Campuses within 45 minutes,,,,1,7408,1848,11120,5,5803,0,5281,1,7408,1848,11120
01,AL,35950,5,4974,0,5466,4,4844,0,5287,1,130,0,12150,No Campuses within 45 minutes,,,,5,4974,0,5466,No Campuses within 45 minutes,,,
01,AL,35951,6,7097,0,5285,5,6967,0,5157,1,130,0,12150,No Campuses within 45 minutes,,,,6,7097,0,5285,No Campuses within 45 minutes,,,
01,AL,35952,5,4974,0,5466,4,4844,0,5287,1,130,0,12150,No Campuses within 45 minutes,,,,5,4974,0,5466,No Campuses within 45 minutes,,,
01,AL,35953,11,34434,12785,8800,9,30838,12500,8233,2,3596,285,13657,4,26076,12785,9995,7,8358,0,5071,2,22480,12500,9409
01,AL,35954,6,5933,0,5431,5,5803,0,5281,1,130,0,12150,No Campuses within 45 minutes,,,,6,5933,0,5431,No Campuses within 45 minutes,,,
01,AL,35956,5,4974,0,5466,4,4844,0,5287,1,130,0,12150,No Campuses within 45 minutes,,,,5,4974,0,5466,No Campuses within 45 minutes,,,
01,AL,35957,5,4974,0,5466,4,4844,0,5287,1,130,0,12150,No Campuses within 45 minutes,,,,5,4974,0,5466,No Campuses within 45 minutes,,,
01,AL,35958,2,2614,208,45537,No Campuses within 45 minutes,,,,2,2614,208,45537,2,2614,208,45537,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
01,AL,35959,6,7213,388,18013,4,3836,0,5248,2,3377,388,32514,2,3377,388,32514,4,3836,0,5248,No Campuses within 45 minutes,,,
01,AL,35960,7,14621,2236,14521,5,11244,1848,9117,2,3377,388,32514,3,10785,2236,17819,4,3836,0,5248,1,7408,1848,11120
01,AL,35961,7,8056,0,5281,6,7926,0,5168,1,130,0,12150,No Campuses within 45 minutes,,,,7,8056,0,5281,No Campuses within 45 minutes,,,
01,AL,35962,7,8056,0,5281,6,7926,0,5168,1,130,0,12150,No Campuses within 45 minutes,,,,7,8056,0,5281,No Campuses within 45 minutes,,,
01,AL,35963,7,8056,0,5281,6,7926,0,5168,1,130,0,12150,No Campuses within 45 minutes,,,,7,8056,0,5281,No Campuses within 45 minutes,,,
01,AL,35966,2,2994,49,14434,1,2123,0,4860,1,871,49,37770,1,871,49,37770,1,2123,0,4860,No Campuses within 45 minutes,,,
01,AL,35967,5,5959,0,5110,5,5959,0,5110,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,5,5959,0,5110,No Campuses within 45 minutes,,,
01,AL,35968,6,6089,0,5260,5,5959,0,5110,1,130,0,12150,No Campuses within 45 minutes,,,,6,6089,0,5260,No Campuses within 45 minutes,,,
01,AL,35971,3,4220,0,5310,2,4090,0,5093,1,130,0,12150,No Campuses within 45 minutes,,,,3,4220,0,5310,No Campuses within 45 minutes,,,
01,AL,35972,6,7074,0,5304,5,6944,0,5176,1,130,0,12150,No Campuses within 45 minutes,,,,6,7074,0,5304,No Campuses within 45 minutes,,,
01,AL,35973,4,6459,388,19376,2,3082,0,4981,2,3377,388,32514,2,3377,388,32514,2,3082,0,4981,No Campuses within 45 minutes,,,
01,AL,35974,3,4220,0,5310,2,4090,0,5093,1,130,0,12150,No Campuses within 45 minutes,,,,3,4220,0,5310,No Campuses within 45 minutes,,,
01,AL,35975,3,4220,0,5310,2,4090,0,5093,1,130,0,12150,No Campuses within 45 minutes,,,,3,4220,0,5310,No Campuses within 45 minutes,,,
01,AL,35976,4,4325,35,5296,2,4090,0,5093,2,235,35,8835,1,105,35,4730,3,4220,0,5310,No Campuses within 45 minutes,,,
01,AL,35978,1,2123,0,4860,1,2123,0,4860,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2123,0,4860,No Campuses within 45 minutes,,,
01,AL,35979,2,1252,49,28143,No Campuses within 45 minutes,,,,2,1252,49,28143,1,871,49,37770,1,381,0,6136,No Campuses within 45 minutes,,,
01,AL,35980,4,8500,0,5127,3,8370,0,5018,1,130,0,12150,No Campuses within 45 minutes,,,,4,8500,0,5127,No Campuses within 45 minutes,,,
01,AL,35981,2,2994,49,14434,1,2123,0,4860,1,871,49,37770,1,871,49,37770,1,2123,0,4860,No Campuses within 45 minutes,,,
01,AL,35983,4,3836,0,5248,4,3836,0,5248,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,4,3836,0,5248,No Campuses within 45 minutes,,,
01,AL,35984,2,3082,0,4981,2,3082,0,4981,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,2,3082,0,4981,No Campuses within 45 minutes,,,
01,AL,35986,2,2253,0,5281,1,2123,0,4860,1,130,0,12150,No Campuses within 45 minutes,,,,2,2253,0,5281,No Campuses within 45 minutes,,,
01,AL,35987,7,9174,0,5216,6,9044,0,5117,1,130,0,12150,No Campuses within 45 minutes,,,,7,9174,0,5216,No Campuses within 45 minutes,,,
01,AL,35988,1,2123,0,4860,1,2123,0,4860,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2123,0,4860,No Campuses within 45 minutes,,,
01,AL,35989,2,2994,49,14434,1,2123,0,4860,1,871,49,37770,1,871,49,37770,1,2123,0,4860,No Campuses within 45 minutes,,,
01,AL,35990,5,4974,0,5466,4,4844,0,5287,1,130,0,12150,No Campuses within 45 minutes,,,,5,4974,0,5466,No Campuses within 45 minutes,,,
01,AL,36003,8,17689,7168,9470,7,16703,7164,8406,1,986,4,27492,4,13269,7168,11021,4,4420,0,4814,3,12283,7164,9699
01,AL,36005,2,4531,5513,8472,2,4531,5513,8472,No Campuses within 45 minutes,,,,1,3676,5513,9312,1,855,0,4860,1,3676,5513,9312
01,AL,36006,5,9570,5513,6522,5,9570,5513,6522,No Campuses within 45 minutes,,,,1,3676,5513,9312,4,5894,0,4782,1,3676,5513,9312
01,AL,36008,10,19566,8386,11817,6,15302,7164,8758,4,4264,1222,22794,6,16036,8386,13004,4,3530,0,6426,3,12283,7164,9699
01,AL,36009,3,6009,5513,7584,3,6009,5513,7584,No Campuses within 45 minutes,,,,1,3676,5513,9312,2,2333,0,4860,1,3676,5513,9312
01,AL,36010,4,9553,5513,6547,4,9553,5513,6547,No Campuses within 45 minutes,,,,1,3676,5513,9312,3,5877,0,4817,1,3676,5513,9312
01,AL,36013,9,21155,8907,13405,4,14354,7164,8988,5,6801,1743,22727,7,18573,8907,14316,2,2582,0,6846,3,12283,7164,9699
01,AL,36016,1,855,0,4860,1,855,0,4860,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,855,0,4860,No Campuses within 45 minutes,,,
01,AL,36017,2,4531,5513,8472,2,4531,5513,8472,No Campuses within 45 minutes,,,,1,3676,5513,9312,1,855,0,4860,1,3676,5513,9312
01,AL,36020,11,21666,8386,11149,7,17402,7164,8295,4,4264,1222,22794,6,16036,8386,13004,5,5630,0,5865,3,12283,7164,9699
01,AL,36022,11,21666,8386,11149,7,17402,7164,8295,4,4264,1222,22794,6,16036,8386,13004,5,5630,0,5865,3,12283,7164,9699
01,AL,36024,8,16205,8382,11872,5,12927,7164,9461,3,3278,1218,21381,5,15050,8382,12054,3,1155,0,9494,3,12283,7164,9699
01,AL,36025,11,21666,8386,11149,7,17402,7164,8295,4,4264,1222,22794,6,16036,8386,13004,5,5630,0,5865,3,12283,7164,9699
01,AL,36026,1,322,0,4920,1,322,0,4920,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,322,0,4920,No Campuses within 45 minutes,,,
01,AL,36027,6,6973,10307,11577,2,5248,5513,7702,4,1725,4794,23367,3,4883,10307,13515,3,2090,0,7050,1,3676,5513,9312
01,AL,36028,1,1478,0,4860,1,1478,0,4860,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1478,0,4860,No Campuses within 45 minutes,,,
01,AL,36029,10,24831,14420,12799,5,18030,12677,9054,5,6801,1743,22727,8,22249,14420,13490,2,2582,0,6846,4,15959,12677,9610
01,AL,36031,1,2537,521,22614,No Campuses within 45 minutes,,,,1,2537,521,22614,1,2537,521,22614,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
01,AL,36032,7,16344,7260,10572,4,14354,7164,8988,3,1990,96,21999,5,13762,7260,11271,2,2582,0,6846,3,12283,7164,9699
01,AL,36033,2,1818,0,4866,2,1818,0,4866,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,2,1818,0,4866,No Campuses within 45 minutes,,,
01,AL,36034,1,3676,5513,9312,1,3676,5513,9312,No Campuses within 45 minutes,,,,1,3676,5513,9312,No Campuses within 45 minutes,,,,1,3676,5513,9312
01,AL,36035,1,3676,5513,9312,1,3676,5513,9312,No Campuses within 45 minutes,,,,1,3676,5513,9312,No Campuses within 45 minutes,,,,1,3676,5513,9312
01,AL,36036,7,19509,12773,10212,5,18030,12677,9054,2,1479,96,24328,6,17438,12773,10858,1,2071,0,4770,4,15959,12677,9610
01,AL,36037,3,5494,5513,7841,3,5494,5513,7841,No Campuses within 45 minutes,,,,1,3676,5513,9312,2,1818,0,4866,1,3676,5513,9312
01,AL,36038,1,1478,0,4860,1,1478,0,4860,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1478,0,4860,No Campuses within 45 minutes,,,
01,AL,36039,8,19084,8907,14342,3,12283,7164,9699,5,6801,1743,22727,7,18573,8907,14316,1,511,0,15258,3,12283,7164,9699
01,AL,36040,9,20019,8386,11618,5,15755,7164,8594,4,4264,1222,22794,6,16036,8386,13004,3,3983,0,6042,3,12283,7164,9699
01,AL,36041,9,22294,13899,11682,5,18030,12677,9054,4,4264,1222,22794,7,19712,13899,12315,2,2582,0,6846,4,15959,12677,9610
01,AL,36042,1,3676,5513,9312,1,3676,5513,9312,No Campuses within 45 minutes,,,,1,3676,5513,9312,No Campuses within 45 minutes,,,,1,3676,5513,9312
01,AL,36043,9,18940,8386,12027,5,14676,7164,8898,4,4264,1222,22794,6,16036,8386,13004,3,2904,0,6632,3,12283,7164,9699
01,AL,36046,7,13924,7299,13259,3,9660,6077,9050,4,4264,1222,22794,5,11342,7299,14719,2,2582,0,6846,2,7589,6077,10217
01,AL,36047,9,18940,8386,12027,5,14676,7164,8898,4,4264,1222,22794,6,16036,8386,13004,3,2904,0,6632,3,12283,7164,9699
01,AL,36048,2,4531,5513,8472,2,4531,5513,8472,No Campuses within 45 minutes,,,,1,3676,5513,9312,1,855,0,4860,1,3676,5513,9312
01,AL,36049,2,5154,5513,8035,2,5154,5513,8035,No Campuses within 45 minutes,,,,1,3676,5513,9312,1,1478,0,4860,1,3676,5513,9312
01,AL,36051,9,18899,7168,9485,7,17402,7164,8295,2,1497,4,23316,4,13269,7168,11021,5,5630,0,5865,3,12283,7164,9699
01,AL,36052,9,22294,13899,11682,5,18030,12677,9054,4,4264,1222,22794,7,19712,13899,12315,2,2582,0,6846,4,15959,12677,9610
01,AL,36053,1,2537,521,22614,No Campuses within 45 minutes,,,,1,2537,521,22614,1,2537,521,22614,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
01,AL,36054,11,21666,8386,11149,7,17402,7164,8295,4,4264,1222,22794,6,16036,8386,13004,5,5630,0,5865,3,12283,7164,9699
01,AL,36057,10,21477,8907,13277,5,14676,7164,8898,5,6801,1743,22727,7,18573,8907,14316,3,2904,0,6632,3,12283,7164,9699
01,AL,36064,10,21477,8907,13277,5,14676,7164,8898,5,6801,1743,22727,7,18573,8907,14316,3,2904,0,6632,3,12283,7164,9699
01,AL,36066,11,21666,8386,11149,7,17402,7164,8295,4,4264,1222,22794,6,16036,8386,13004,5,5630,0,5865,3,12283,7164,9699
01,AL,36067,12,23067,8386,10748,8,18803,7164,8017,4,4264,1222,22794,6,16036,8386,13004,6,7031,0,5605,3,12283,7164,9699
01,AL,36069,9,22294,13899,11682,5,18030,12677,9054,4,4264,1222,22794,7,19712,13899,12315,2,2582,0,6846,4,15959,12677,9610
01,AL,36071,1,3676,5513,9312,1,3676,5513,9312,No Campuses within 45 minutes,,,,1,3676,5513,9312,No Campuses within 45 minutes,,,,1,3676,5513,9312
01,AL,36075,10,46982,16025,12537,5,40181,14282,10812,5,6801,1743,22727,8,44400,16025,12868,2,2582,0,6846,4,38110,14282,11140
01,AL,36078,12,47626,16025,12434,7,40825,14282,10719,5,6801,1743,22727,8,44400,16025,12868,4,3226,0,6461,4,38110,14282,11140
01,AL,36079,3,5386,5513,7899,3,5386,5513,7899,No Campuses within 45 minutes,,,,1,3676,5513,9312,2,1710,0,4860,1,3676,5513,9312
01,AL,36080,11,21666,8386,11149,7,17402,7164,8295,4,4264,1222,22794,6,16036,8386,13004,5,5630,0,5865,3,12283,7164,9699
